MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
1,6,60.0,7392.0,1,1,2,3,0,4,0,11,2,2,1,0,5,1930.0,1995.0,1,1,14,15,0.0,4,0,5,3,6,7,6,0,520.0,520.0,1,4,1,0,912.0,0.0,912.0,0.0,0,1.0,0.0,2.0,1,5,7,0.0,4,2,1.0,360,5,2,0,90,0,0,0,0,3,4,0,5,2008,9,4,99500,-93.626835,42.020379
0,6,60.0,7200.0,1,0,2,3,0,4,0,20,2,2,0,3,1,1980.0,1980.0,1,1,8,8,180.0,4,1,5,1,2,3,6,0,0.0,936.0,1,4,1,4,936.0,0.0,936.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,2.0,672,5,2,49,0,0,0,0,0,3,4,0,8,2007,9,4,140000,-93.617135,42.031369
10,5,60.0,7134.0,1,1,2,0,0,4,1,15,2,2,1,4,1,1955.0,1955.0,1,1,8,8,0.0,4,1,5,3,0,1,6,0,0.0,384.0,1,4,1,4,1360.0,0.0,1360.0,0.0,0,1.0,0.0,3.0,1,6,2,1.0,4,3,2.0,572,5,2,0,50,0,0,0,0,3,2,0,2,2007,9,4,130000,-93.612401,42.03846
5,6,69.0,11851.0,1,1,2,3,0,4,0,20,0,2,1,1,5,1948.0,2009.0,1,1,13,14,0.0,2,0,5,3,1,2,6,0,247.0,1027.0,1,0,1,4,1027.0,606.0,1633.0,0.0,0,1.0,0.0,3.0,1,7,7,1.0,4,3,1.0,240,5,2,0,100,0,0,0,0,3,4,0,6,2010,9,4,129000,-93.610466,42.030383
2,5,68.0,8298.0,1,1,3,1,0,4,0,26,2,2,1,0,1,2006.0,2007.0,3,1,13,14,0.0,4,2,5,0,2,3,6,0,963.0,1546.0,1,0,1,4,1564.0,0.0,1564.0,0.0,0,2.0,0.0,2.0,1,6,7,1.0,0,2,2.0,502,5,2,132,0,0,0,0,0,3,4,0,9,2007,6,5,267300,-93.650569,41.994137
2,5,78.0,9360.0,1,1,2,3,0,4,0,15,1,2,1,0,5,1968.0,2004.0,3,1,6,6,203.0,4,1,5,0,0,1,6,0,216.0,976.0,1,4,1,4,976.0,0.0,976.0,1.0,0,1.0,0.0,2.0,1,4,7,1.0,0,2,2.0,504,5,2,94,0,0,0,0,0,3,4,0,8,2006,9,0,157500,-93.626161,42.045728
2,5,57.0,9764.0,1,1,3,3,0,2,0,21,1,2,1,0,5,1967.0,2003.0,1,1,13,14,0.0,4,1,5,3,1,2,6,0,192.0,894.0,1,0,1,4,894.0,0.0,894.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,0,2,2.0,450,5,2,0,0,0,0,0,0,3,4,0,5,2008,9,4,130000,-93.677945,42.031123
13,5,60.0,15384.0,1,1,3,3,0,4,0,8,6,2,1,5,1,2004.0,2005.0,1,1,13,14,0.0,4,2,5,0,2,3,6,0,64.0,788.0,1,0,1,4,788.0,702.0,1490.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,2.0,388,5,2,100,75,0,0,0,0,3,4,0,2,2008,9,4,184000,-93.6442698,42.0600066
5,6,52.0,6240.0,1,1,2,3,0,4,0,3,2,2,1,1,5,1930.0,1992.0,1,1,14,15,0.0,4,0,5,3,6,7,6,0,966.0,966.0,1,0,1,4,1014.0,412.0,1426.0,0.0,0,1.0,0.0,3.0,1,6,7,1.0,4,3,1.0,230,5,2,174,0,0,0,0,0,3,0,0,7,2007,9,4,131750,-93.622551,42.03142
13,5,0.0,8965.0,1,1,3,3,0,4,0,8,2,2,1,5,1,2003.0,2003.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,130.0,782.0,1,0,1,4,806.0,683.0,1489.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,2.0,400,5,2,0,75,0,0,0,0,3,4,0,6,2009,9,4,192000,-93.640051,42.061365
13,5,83.0,13159.0,1,1,3,1,0,0,0,26,2,2,1,5,1,2009.0,2009.0,1,1,13,14,0.0,4,2,5,0,6,7,6,0,846.0,846.0,1,2,1,4,846.0,846.0,1692.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,0,2,2.0,650,5,2,208,114,0,0,0,0,3,4,0,7,2009,6,5,224500,-93.651832,41.995058
2,5,0.0,17727.75,1,1,3,0,0,0,0,6,2,2,1,0,1,1971.0,1971.0,1,1,9,10,406.875,4,1,5,3,5,6,6,0,1262.0,1696.0,1,0,1,4,1696.0,0.0,1696.0,0.0,0,2.0,0.0,3.0,1,7,7,2.0,0,0,2.0,625,5,2,0,146,0,0,0,0,3,1,0,2,2007,9,4,198000,-93.643548,42.011343
14,5,24.0,2179.0,1,1,2,3,0,4,0,16,2,2,2,5,1,1976.0,1976.0,1,1,9,2,0.0,4,1,5,3,0,1,6,0,785.0,855.0,1,2,1,4,855.0,601.0,1456.0,0.0,0,2.0,1.0,3.0,1,6,7,1.0,0,2,2.0,460,5,2,0,28,0,0,0,0,3,4,0,7,2006,9,4,144000,-93.625709,42.050441
12,5,53.0,7155.0,1,1,2,3,0,4,0,6,2,2,1,5,7,1926.0,1991.0,1,1,14,15,0.0,4,0,5,3,6,7,6,0,686.0,686.0,1,4,1,4,686.0,775.0,1461.0,0.0,0,1.0,0.0,3.0,1,6,7,1.0,4,3,1.0,225,5,0,0,0,0,0,0,0,3,2,0,7,2007,9,4,135000,-93.644511,42.016216
13,5,50.0,8340.0,1,1,3,3,0,4,0,5,2,2,1,5,0,1977.0,1977.0,1,1,6,10,62.0,4,1,5,0,2,3,6,0,166.0,675.0,1,4,1,4,686.0,702.0,1388.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,3,1.0,317,5,2,406,36,0,0,0,0,3,4,0,12,2006,9,4,157500,-93.686825,42.020145
2,5,88.0,7990.0,1,1,3,3,0,4,0,5,2,2,1,0,0,1975.0,1975.0,3,1,6,6,0.0,4,1,5,3,6,7,6,0,924.0,924.0,1,4,1,4,924.0,0.0,924.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,4,3,1.0,280,5,2,0,0,0,0,0,0,3,2,0,4,2008,9,4,110000,-93.684289,42.021275
2,5,78.0,10140.0,1,1,2,3,0,4,0,19,2,2,1,0,0,1974.0,1999.0,3,1,6,6,99.0,4,1,5,3,0,1,3,0,0.0,1040.0,1,1,1,4,1309.0,0.0,1309.0,1.0,0,1.0,1.0,3.0,1,5,7,1.0,0,2,2.0,484,5,2,265,0,0,0,0,0,1,0,0,1,2006,9,4,181000,-93.630289,42.04977
5,5,75.0,12508.0,1,1,3,3,0,4,0,14,2,2,1,1,5,1940.0,1985.0,1,1,13,14,0.0,4,1,5,2,0,1,6,0,323.0,983.0,1,0,1,4,983.0,767.0,1750.0,1.0,0,2.0,0.0,4.0,1,7,4,0.0,0,3,1.0,423,5,2,245,0,0,0,0,0,3,4,0,7,2008,9,4,160000,-93.608291,41.98658
2,5,79.0,10637.0,1,1,2,3,0,4,0,5,2,2,1,0,1,2007.0,2008.0,3,1,13,14,336.0,4,2,5,1,2,3,6,0,417.0,1705.0,1,0,1,4,1718.0,0.0,1718.0,1.0,0,2.0,0.0,3.0,1,7,7,1.0,0,2,3.0,826,5,2,208,44,0,0,0,0,3,4,0,9,2009,9,4,297000,-93.688859,42.026482
2,5,65.0,7441.0,1,1,3,3,0,4,0,22,2,2,1,0,1,2006.0,2006.0,1,1,13,14,170.0,4,2,5,3,6,7,6,0,1461.0,1461.0,1,0,1,4,1486.0,0.0,1486.0,0.0,0,2.0,0.0,3.0,1,7,7,0.0,0,2,2.0,566,5,2,0,32,0,0,0,0,3,4,0,6,2007,9,4,181000,-93.691244,42.03722
13,2,84.0,10207.0,1,1,2,3,0,4,0,23,2,2,1,5,0,2007.0,2007.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,874.0,874.0,1,0,1,4,874.0,887.0,1761.0,0.0,0,3.0,0.0,3.0,1,7,7,0.0,0,0,2.0,578,5,2,144,105,0,0,0,0,3,4,0,8,2007,6,5,227875,-93.64397,42.052119
5,6,68.0,4080.0,1,0,2,3,0,4,0,20,2,2,1,1,7,1935.0,1998.0,1,1,14,15,0.0,4,2,5,3,6,7,6,0,901.0,901.0,1,2,1,4,861.0,517.0,1378.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,4,3,1.0,162,1,1,54,0,0,0,0,0,3,4,0,6,2009,9,4,128900,-93.619013,42.0320748
0,5,78.0,10530.0,1,1,2,3,0,4,0,14,2,2,0,3,1,1977.0,1977.0,1,1,9,7,90.0,4,1,5,1,2,3,6,0,0.0,975.0,1,4,1,4,1004.0,0.0,1004.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,0,3,2.0,504,5,2,0,0,0,0,0,0,3,4,0,5,2006,9,4,135000,-93.603173,41.996907
13,5,70.0,8750.0,1,1,2,3,0,4,0,5,2,2,1,5,1,1996.0,1996.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,880.0,880.0,1,0,1,4,909.0,807.0,1716.0,0.0,0,2.0,1.0,2.0,1,7,7,1.0,0,2,2.0,512,5,2,0,120,0,0,0,0,3,4,0,7,2009,9,4,191000,-93.680782,42.017856
13,5,80.0,9938.0,1,1,2,3,0,4,0,22,2,2,1,5,1,1993.0,1994.0,1,1,8,8,246.0,4,2,5,3,2,3,6,0,300.0,1050.0,1,0,1,4,1062.0,887.0,1949.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,2.0,574,5,2,156,90,0,0,0,0,3,0,0,6,2010,9,4,236000,-93.682026,42.03068
5,5,50.0,8405.0,1,0,2,3,0,4,0,7,2,2,1,1,7,1900.0,1950.0,1,1,8,8,0.0,4,0,2,3,5,6,1,0,229.0,861.0,1,0,1,4,961.0,406.0,1367.0,1.0,0,1.0,0.0,4.0,1,7,7,0.0,4,3,1.0,384,5,2,0,130,0,0,0,0,3,2,0,4,2008,9,4,119000,-93.6644616,42.0236702
5,5,0.0,7010.0,1,1,2,3,0,4,0,3,2,2,1,1,1,1935.0,1950.0,1,1,14,15,0.0,4,0,5,3,5,6,6,0,849.0,1024.0,1,4,1,4,1144.0,594.0,1738.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,4,3,1.0,240,5,1,0,30,0,0,0,0,3,4,0,7,2008,9,4,153000,-93.625926,42.03047
5,5,70.0,8737.0,1,1,3,0,0,4,0,3,2,2,1,1,5,1923.0,1950.0,1,1,3,15,0.0,4,0,5,3,5,6,6,0,765.0,1065.0,1,0,1,0,915.0,720.0,1635.0,0.0,0,1.0,1.0,3.0,1,6,7,1.0,4,3,2.0,440,5,2,0,38,0,0,0,0,3,4,0,5,2007,9,4,210000,-93.627487,42.030823
7,5,55.0,5500.0,1,1,2,3,0,4,0,20,2,2,1,2,0,1956.0,1956.0,1,1,8,8,0.0,4,1,5,3,6,7,6,0,882.0,882.0,1,0,1,4,882.0,0.0,882.0,0.0,0,1.0,0.0,1.0,1,4,7,0.0,6,1,0.0,0,3,2,0,0,0,0,0,0,3,2,0,4,2007,9,4,103200,-93.6133009,42.0380982
2,5,42.0,14892.0,1,1,3,1,0,1,0,8,2,2,1,0,1,2006.0,2007.0,1,1,13,14,160.0,4,2,5,1,2,3,6,0,426.0,1746.0,1,0,1,4,1746.0,0.0,1746.0,1.0,0,2.0,0.0,3.0,1,7,7,2.0,0,0,3.0,758,5,2,201,39,0,0,0,0,3,4,0,10,2009,9,4,339500,-93.635838,42.062956
2,5,70.0,9100.0,1,1,2,3,0,4,0,6,1,2,1,0,0,1954.0,1954.0,1,1,3,3,0.0,2,0,5,2,5,6,0,0,264.0,1112.0,1,0,1,4,1112.0,0.0,1112.0,1.0,0,1.0,0.0,2.0,1,6,7,1.0,0,3,1.0,390,5,2,0,0,0,0,0,0,3,2,0,10,2009,9,3,144800,-93.639431,42.016152
14,5,24.0,2308.0,1,1,2,3,0,0,0,16,2,2,3,5,0,1976.0,1976.0,1,1,9,2,0.0,4,1,5,3,0,1,6,0,248.0,804.0,1,4,1,4,804.0,744.0,1548.0,1.0,0,2.0,1.0,3.0,1,7,7,1.0,4,3,2.0,440,5,2,48,0,0,0,0,0,3,4,0,7,2007,9,4,155000,-93.624575,42.05057
2,5,0.0,17727.75,1,1,3,3,0,1,0,6,2,2,1,0,2,1960.0,1960.0,1,1,14,8,406.875,1,1,2,2,3,4,5,0,0.0,1560.0,1,4,1,4,1560.0,0.0,1560.0,0.0,0,1.0,1.0,3.0,1,6,7,2.5,0,2,2.0,580,5,2,0,75,0,0,0,0,3,4,0,5,2007,9,4,201000,-93.640326,42.012488
5,5,60.0,10410.0,1,1,2,3,0,4,0,20,2,2,1,1,5,1916.0,1987.0,1,1,6,6,0.0,4,1,5,3,6,7,6,0,660.0,660.0,1,0,1,4,808.0,704.0,1656.0,0.0,0,2.0,1.0,3.0,1,8,3,0.0,4,3,1.0,180,1,0,0,0,0,0,0,0,3,2,0,8,2009,9,4,135000,-93.6144209,42.037679
2,5,90.0,5400.0,1,1,2,3,0,4,0,20,2,2,1,0,5,1954.0,2000.0,1,1,8,8,0.0,2,1,5,3,5,6,6,0,418.0,833.0,1,0,1,4,833.0,0.0,833.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,1.0,326,5,2,0,0,0,0,0,0,3,2,0,8,2006,9,4,117000,-93.6133726,42.0371796
10,5,82.0,9020.0,1,1,2,3,0,0,0,15,1,2,1,4,1,1964.0,1964.0,1,7,9,15,259.0,4,1,5,1,2,3,5,0,288.0,1248.0,1,4,1,4,1350.0,0.0,1350.0,1.0,0,1.0,1.0,3.0,1,6,7,0.0,0,2,2.0,520,5,2,176,0,0,0,0,0,3,0,0,6,2008,9,4,168500,-93.626171,42.041811
5,5,79.0,9490.0,1,1,2,3,0,4,0,15,0,2,1,1,5,1941.0,1950.0,1,1,14,15,0.0,4,1,5,3,1,2,5,0,238.0,806.0,1,4,1,0,958.0,620.0,1578.0,1.0,0,1.0,0.0,3.0,1,5,7,2.0,0,3,1.0,240,5,2,0,0,0,0,0,0,3,2,0,8,2006,9,4,133000,-93.620494,42.034831
13,5,90.0,11700.0,1,1,2,3,0,0,0,19,2,2,1,5,0,1968.0,1968.0,1,1,6,6,406.875,4,1,5,3,0,1,6,0,304.0,708.0,1,2,1,4,708.0,708.0,1416.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,0,2,2.0,776,5,2,0,169,0,0,0,0,3,4,0,5,2006,9,4,179900,-93.635873,42.048602
3,2,37.0,3435.0,1,2,3,3,0,0,0,23,2,2,3,0,1,2004.0,2005.0,1,1,8,8,0.0,4,2,5,3,2,3,6,0,1211.0,1235.0,1,0,1,4,1245.0,0.0,1245.0,0.0,0,2.0,0.0,1.0,1,5,7,0.0,0,2,2.0,495,5,2,0,100,0,0,0,0,3,4,0,6,2008,9,4,178000,-93.646113,42.048191
2,5,85.0,10667.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1971.0,1971.0,1,1,8,8,302.0,4,1,5,3,1,2,6,0,749.0,1587.0,1,4,1,4,1587.0,0.0,1587.0,0.0,0,2.0,0.0,3.0,1,7,7,1.0,0,3,2.0,525,5,2,0,44,0,0,0,0,3,4,0,3,2007,9,4,167300,-93.618504,42.051297
2,5,130.0,11457.0,1,1,3,3,0,0,0,26,2,2,1,0,1,1988.0,1988.0,1,1,6,6,0.0,4,1,5,2,2,3,6,0,387.0,1392.0,1,4,1,4,1412.0,0.0,1412.0,1.0,0,2.0,0.0,3.0,1,6,7,1.0,0,3,2.0,576,5,2,0,0,0,0,0,0,3,4,0,3,2009,9,4,175000,-93.646455,41.997684
2,5,112.0,10859.0,1,1,2,3,0,0,0,5,2,2,1,0,1,1994.0,1995.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,1097.0,1097.0,1,0,1,4,1097.0,0.0,1097.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,3,2.0,672,5,2,392,64,0,0,0,0,3,4,0,6,2009,9,4,145000,-93.691585,42.018996
2,5,90.0,12878.0,1,1,3,3,0,0,0,18,2,2,1,0,1,2003.0,2004.0,3,1,13,14,406.875,4,2,5,3,0,1,6,0,498.0,1760.0,1,0,1,4,1760.0,0.0,1760.0,1.0,0,2.0,0.0,3.0,1,8,7,1.0,0,0,2.0,583,5,2,165,175,0,0,0,0,3,4,0,6,2009,9,4,269500,-93.6547754,42.0598989
2,5,90.0,9900.0,1,1,2,3,0,4,0,15,1,2,1,0,1,1967.0,1967.0,1,1,2,2,0.0,4,1,5,3,5,6,6,0,507.0,1680.0,1,4,1,4,1691.0,0.0,1691.0,1.0,0,1.0,0.0,2.0,1,5,7,0.0,0,3,2.0,550,5,2,0,67,0,0,0,0,3,2,0,4,2009,9,4,175000,-93.62568,42.036182
0,5,38.0,7840.0,1,1,3,3,0,1,0,7,2,2,0,3,1,1975.0,1975.0,0,5,9,16,355.0,4,1,5,1,2,3,6,0,0.0,976.0,1,4,1,4,1012.0,0.0,1012.0,0.0,0,2.0,0.0,4.0,1,4,7,0.0,6,1,0.0,0,3,2,0,0,0,0,0,0,3,4,0,10,2006,9,1,127500,-93.675297,42.020592
14,6,21.0,2217.0,1,1,2,3,0,4,0,13,2,2,3,5,2,1970.0,1970.0,1,1,5,5,0.0,4,1,5,3,1,2,3,0,0.0,546.0,1,4,1,4,546.0,546.0,1092.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,2,1.0,286,5,2,238,0,0,0,0,0,3,4,0,8,2009,9,4,88000,-93.60176,41.991786
12,1,60.0,5280.0,1,1,2,3,0,0,0,11,1,2,1,5,5,1895.0,1950.0,1,1,14,15,0.0,4,4,1,3,6,7,6,0,173.0,173.0,1,0,0,4,825.0,536.0,1361.0,0.0,0,1.0,0.0,2.0,1,6,7,0.0,4,3,1.0,185,5,2,0,123,0,0,0,0,3,4,0,7,2008,9,4,89000,-93.615426,42.021162
1,5,56.0,4130.0,1,1,3,3,0,4,0,3,2,2,1,0,0,1935.0,2003.0,1,1,13,14,0.0,4,1,5,3,6,7,6,0,270.0,270.0,1,2,1,4,729.0,0.0,729.0,0.0,0,1.0,0.0,2.0,1,5,1,0.0,6,1,0.0,0,3,0,0,0,0,0,0,0,3,4,0,7,2008,9,4,52000,-93.62936,42.035571
2,5,65.0,8450.0,1,1,2,3,0,4,0,5,2,2,1,0,1,2004.0,2004.0,1,1,13,14,266.0,4,2,5,2,2,3,6,0,490.0,1436.0,1,0,1,4,1436.0,0.0,1436.0,1.0,0,2.0,0.0,3.0,1,8,7,0.0,0,3,2.0,484,5,2,139,98,0,0,0,0,3,4,0,4,2008,9,4,210000,-93.684451,42.013641
2,5,0.0,9308.0,1,1,3,3,0,1,0,21,7,2,1,0,1,1965.0,1965.0,1,1,6,6,0.0,4,1,5,3,5,6,6,0,430.0,984.0,1,4,1,4,984.0,0.0,984.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,0,3,1.0,310,5,2,0,0,0,0,0,0,3,2,0,7,2006,9,4,126000,-93.669553,42.034692
14,5,75.0,10762.0,1,1,2,3,0,0,0,22,2,2,3,5,0,1980.0,1980.0,1,1,9,10,0.0,4,1,5,3,6,7,6,0,626.0,626.0,1,4,1,4,626.0,591.0,1217.0,0.0,0,1.0,1.0,3.0,1,6,7,1.0,0,2,1.0,288,5,2,0,28,0,0,0,0,3,4,0,4,2009,9,4,120000,-93.686263,42.034533
3,4,34.0,4058.0,1,1,2,3,0,4,0,15,2,2,3,3,1,1998.0,1998.0,1,1,8,8,182.0,4,2,5,0,2,3,3,0,0.0,723.0,1,0,1,4,767.0,0.0,767.0,1.0,0,1.0,0.0,1.0,1,4,7,0.0,0,0,1.0,367,5,2,120,40,0,0,0,0,3,4,0,6,2007,9,4,133000,-93.624798,42.05467
9,5,0.0,7540.0,1,1,3,3,0,1,0,14,2,2,1,3,0,1978.0,1978.0,1,1,13,14,0.0,4,1,5,0,2,3,6,0,115.0,888.0,1,0,1,4,912.0,0.0,912.0,1.0,0,1.0,0.0,2.0,1,5,7,1.0,0,2,2.0,470,5,2,0,0,0,0,0,0,3,2,0,6,2007,9,4,156000,-93.606672,41.994207
2,5,80.0,10389.0,1,1,2,3,0,4,0,5,2,2,1,0,1,2003.0,2003.0,3,1,5,5,320.0,4,2,5,3,2,3,6,0,296.0,1978.0,1,0,1,4,1978.0,0.0,1978.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,2,3.0,850,5,2,188,25,0,0,0,0,3,4,0,5,2010,9,4,318000,-93.687859,42.018662
2,5,100.0,17727.75,1,1,2,1,0,4,1,14,0,2,1,0,1,1954.0,1954.0,3,1,6,6,0.0,4,1,5,3,6,7,6,0,988.0,988.0,1,0,1,0,988.0,0.0,988.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,0,2,2.0,520,5,0,0,0,0,0,0,0,3,4,0,2,2008,9,4,113000,-93.610109,41.988675
13,5,0.0,12568.0,1,1,2,3,0,4,0,18,2,2,1,5,1,2007.0,2007.0,3,1,13,14,246.0,4,2,5,0,2,3,6,0,226.0,895.0,1,0,1,4,895.0,923.0,1818.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,3.0,774,5,2,196,104,0,0,0,0,3,4,0,8,2007,6,5,281500,-93.650597,42.059211
10,5,57.0,8923.0,1,1,3,3,0,4,0,8,2,2,1,4,1,1998.0,1998.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,195.0,384.0,1,2,1,4,751.0,631.0,1382.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,2,0,2.0,396,5,2,256,0,0,0,0,0,3,4,0,2,2009,9,4,177500,-93.63921,42.059283
12,5,0.0,17727.75,1,1,2,3,0,4,0,4,2,2,1,5,5,1940.0,1950.0,1,1,8,8,0.0,2,1,5,2,6,7,6,0,1032.0,1032.0,1,0,1,4,1207.0,1196.0,2403.0,0.0,0,2.0,0.0,4.0,1,10,7,2.0,0,3,1.0,349,5,2,56,0,0,0,0,0,3,4,0,6,2010,0,4,244400,-93.656231,42.033454
14,6,24.0,1733.0,1,1,2,3,0,4,0,1,2,2,2,5,0,1980.0,1980.0,1,1,8,8,0.0,4,1,5,3,6,7,6,0,516.0,516.0,1,4,1,4,516.0,516.0,1032.0,0.0,0,1.0,0.0,2.0,1,5,7,1.0,4,3,2.0,452,5,2,279,0,0,0,0,0,3,0,0,5,2009,9,4,115000,-93.645743,42.009489
1,5,63.0,13907.0,1,1,2,3,0,4,0,7,2,2,1,0,0,1940.0,1969.0,1,1,15,16,0.0,4,1,5,3,1,2,6,0,706.0,996.0,1,0,1,4,996.0,0.0,996.0,1.0,0,1.0,0.0,3.0,1,6,7,1.0,6,1,0.0,0,3,2,144,0,0,0,0,0,3,4,0,7,2008,9,4,108000,-93.673137,42.02099
5,6,50.0,9000.0,1,1,2,0,0,4,0,11,2,2,1,1,0,1937.0,1950.0,1,1,14,15,0.0,2,2,5,3,6,7,6,0,780.0,780.0,1,4,1,4,780.0,595.0,1375.0,0.0,0,1.0,1.0,3.0,1,6,7,1.0,4,3,1.0,544,5,1,0,162,0,0,0,0,3,4,0,12,2007,9,4,141000,-93.6275137,42.0242321
10,5,0.0,10395.0,1,1,3,3,0,2,0,19,2,2,1,4,0,1978.0,1978.0,1,1,6,6,233.0,4,1,5,0,0,1,6,0,427.0,1032.0,1,4,1,4,1032.0,0.0,1032.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,0,3,2.0,564,5,2,0,0,0,0,0,0,3,2,0,7,2007,9,4,148000,-93.632669,42.05622
13,5,101.0,14215.0,1,1,3,3,0,0,0,18,2,2,1,5,1,2005.0,2006.0,1,1,13,14,380.0,4,2,5,0,6,7,6,0,1158.0,1158.0,1,0,1,4,1158.0,1218.0,2376.0,0.0,0,3.0,1.0,4.0,1,9,7,1.0,2,2,3.0,853,5,2,240,154,0,0,0,0,3,4,0,11,2006,6,5,325300,-93.657118,42.060272
10,5,0.0,7750.0,1,1,3,3,0,4,0,8,2,2,1,4,1,2000.0,2000.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,134.0,384.0,1,0,1,4,774.0,656.0,1430.0,0.0,0,2.0,1.0,3.0,1,7,7,1.0,2,0,2.0,400,5,2,180,0,0,0,0,0,3,4,0,4,2010,9,4,180000,-93.641325,42.060936
13,5,0.0,9771.0,1,1,0,3,0,0,0,22,2,2,1,5,1,1995.0,2002.0,1,1,6,6,190.0,4,2,5,3,3,4,6,0,298.0,1077.0,1,0,1,4,1093.0,1721.0,2667.875,0.0,0,2.0,1.0,4.0,1,9,7,1.0,2,0,2.0,614,5,2,48,32,0,0,0,0,3,0,0,6,2008,9,4,260000,-93.683302,42.033912
2,5,45.0,8982.0,1,1,3,3,0,1,0,5,2,2,1,0,1,1977.0,1977.0,1,1,5,5,0.0,4,1,5,0,0,1,6,0,501.0,1040.0,1,4,1,4,1040.0,0.0,1040.0,0.0,0,1.0,1.0,3.0,1,5,7,0.0,4,3,2.0,748,5,2,0,0,0,0,0,0,3,2,0,1,2007,9,4,134900,-93.687734,42.022239
2,5,60.0,8281.0,1,1,3,3,0,4,0,21,2,2,1,0,1,1965.0,1965.0,1,1,8,8,0.0,4,1,5,3,5,6,1,0,0.0,864.0,1,2,1,4,864.0,0.0,864.0,0.0,0,1.0,0.0,3.0,1,5,7,1.0,4,3,1.0,360,5,2,0,0,0,0,0,0,3,1,0,12,2009,9,4,62383,-93.669707,42.034602
2,5,68.0,7942.0,1,1,2,3,0,4,0,15,2,2,1,0,5,1953.0,1953.0,3,1,14,15,0.0,4,1,5,3,5,6,0,0,0.0,1040.0,1,4,1,1,1040.0,0.0,1040.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,0,0,1.0,293,5,2,0,0,0,0,0,0,3,2,0,6,2007,9,4,136000,-93.618428,42.03981
2,5,0.0,17727.75,1,1,3,2,0,4,1,4,2,2,1,0,5,1977.0,2001.0,3,1,14,15,0.0,2,1,5,1,0,1,6,0,328.0,1420.0,1,2,1,4,1483.0,0.0,1483.0,1.0,0,1.0,1.0,1.0,1,4,7,2.0,0,2,2.0,690,5,2,420,0,0,0,0,0,3,4,0,4,2010,9,4,270000,-93.670114,42.03009
13,5,63.0,7875.0,1,1,2,3,0,4,0,8,2,2,1,5,1,1996.0,1996.0,1,1,6,6,0.0,4,2,5,3,5,6,6,0,277.0,691.0,1,2,1,4,691.0,862.0,1553.0,0.0,0,2.0,1.0,3.0,1,6,7,0.0,0,0,2.0,420,5,2,0,44,0,0,0,0,3,4,0,8,2007,9,4,178750,-93.637865,42.059562
